userid	newsid
5742667	100649537
3888634	100647915
5916969	100649537
3558583	100647416
994283	100646153
1050400	100646087
10143796	100653403
467587	100645303
2671422	100646712
305565	100645338
995880	100646153
1132912	100633200
1230682	100639711
755713	100645485
1477323	100646680
5859120	100649703
1512908	100646153
5848261	100649537
349088	100645428
4872282	100640893
3417304	100647416
7135484	100650220
1059753	100636362
5092749	100649260
3902188	100647825
2400316	100646087
2780462	100646872
10437747	100653403
439823	100637151
5929945	100649646
4871390	100649040
517223	100634859
481543	100637151
1620977	100646087
8204029	100651469
3853780	100647914
2865459	100646722
4852840	100633200
10369	100637151
10815164	100654455
11948902	100657261
515663	100645485
5841883	100649537
7602970	100650702
1213536	100646087
12846457	100658519
4950830	100649040
269129	100645338
96699	100633200
996533	100646153
948280	100646080
3403081	100647237
2560169	100646087
7077874	100650220
944707	100646087
9334911	100652046
3937945	100647915
1294928	100646153
3133070	100646872
4615507	100648768
2575565	100646087
1055547	100646153
121767	100644655
4973950	100649040
1763549	100646087
533888	100642302
5017379	100649202
4791484	100648768
8232445	100651469
3751574	100633200
663016	100645495
5786831	100648645
2738582	100646722
3900764	100633200
3729606	100647915
3324505	100571215
3354852	100647228
2709106	100646872
1134312	100646722
4510569	100648768
197654	100644619
1332760	100646680
322457	100645335
4619882	100648768
1636610	100646087
2711241	100646790
1371984	100646087
5199133	100648593
724003	100635560
12805475	100658441
8193809	100647712
3766255	100647915
2692246	100646087
767180	100645839
637760	100645962
5742710	100649503
1451905	100646153
24548	100645303
4765599	100648768
2094038	100646087
4863381	100648768
9009374	100651469
11907713	100657261
5883227	100649537
1176311	100646087
7191169	100650220
6060516	100650006
11828118	100653515
7416490	100650060
1570435	100636362
3546556	100647416
2021594	100645322
5028061	100649040
979381	100645962
6140886	100649537
12430539	100657161
9661438	100652586
7062895	100650220
3479410	100647416
1277718	100646680
598181	100637151
474633	100633200
369747	100645184
3414959	100646872
435702	100645485
540507	100637151
1237372	100646153
979655	100646087
13040248	100658352
11053019	100655420
10435900	100653403
6348435	100649537
7117872	100650220
2094693	100646087
8227773	100651469
974183	100633200
4170944	100648582
9925774	100647712
12963863	100658670
2819682	100646905
8238592	100651469
1174034	100646153
10431027	100651182
4282967	100648593
48842	100634859
3815349	100637151
9686942	100651337
7263748	100650220
1030704	100646722
4539350	100648768
4570345	100648768
3756556	100633200
4883225	100649040
3112756	100646722
1682920	100646087
1033476	100637151
2693379	100646722
7730656	100651130
4625265	100648691
10903643	100655033
5927388	100649537
1603694	100633200
3880634	100647825
4108923	100647914
7820830	100650668
5033080	100649260
1509086	100646153
4848086	100640893
6220028	100650010
9901741	100653403
1136940	100646680
982876	100646087
297759	100633200
396119	100644748
12493765	100653515
1495779	100646114
1509882	100646722
259071	100645282
12787230	100658519
2715620	100644648
383387	100644619
2306935	100646153
1407080	100633200
10048432	100653403
4756047	100648768
3940348	100647914
1894234	100646153
2314482	100645940
5801053	100640893
2296297	100646722
2142218	100646722
12807528	100651182
4515617	100648768
4056133	100647825
2704889	100646153
523478	100645485
8200071	100651469
333210	100645252
1868452	100646087
9917396	100653710
1334130	100646087
2074358	100646087
1311120	100645081
445138	100645485
3983438	100647825
11338740	100651182
8207545	100651469
488202	100645537
593556	100635560
317246	100645962
7061463	100650220
4850784	100633200
17175	100644593
3718601	100647915
9494704	100647712
8762410	100653785
294598	100645253
293905	100633200
3723854	100647915
4518644	100648768
4105091	100647825
5742051	100649537
2933754	100646722
1089888	100646087
5813365	100649537
2953871	100646872
1843769	100645962
479801	100645398
942638	100646153
1196916	100646680
10779	100644648
4614593	100648768
2974826	100646722
9687564	100329894
9012303	100651469
9452996	100651950
4953170	100649040
2936873	100646872
817406	100645485
11063453	100655420
9935875	100653403
5918289	100649537
8000445	100649003
11365125	100656239
5858666	100649040
2313320	100646361
146117	100645098
4527035	100648768
4547975	100648768
1118449	100646153
3615756	100646790
59794	100645169
1341984	100646153
1768120	100646153
41551	100645209
218506	100624984
7932901	100651130
2633688	100647237
600619	100645485
29288	100634859
2744386	100637136
3073252	100646872
3777661	100647416
1064221	100646153
2745030	100637151
9902653	100653403
2858009	100646872
8238290	100651469
5023119	100649260
3869907	100633200
6014117	100649503
629052	100645483
2027448	100645962
1314257	100646680
4664075	100648735
1139279	100646153
1854621	100646087
7126089	100650220
3361186	100637151
7828576	100650702
441380	100633200
6407590	100633200
5963140	100640893
268884	100645428
3694117	100647915
983233	100646153
12685802	100658372
545113	100645485
1441956	100633200
4873559	100649260
5153736	100648788
740668	100633200
537348	100644693
3134006	100646812
10120902	100653757
650694	100645485
12620787	100658012
2753692	100646722
7170890	100650220
7091933	100650220
570850	100633200
8402537	100651469
12793428	100658441
182632	100645322
7097448	100650220
3869591	100633200
1744347	100646087
315024	100642596
9929468	100653403
1055061	100646087
1451040	100646153
295937	100637151
7902962	100650702
2689856	100646722
1770458	100646087
2811352	100646790
5678547	100649064
12957390	100657489
696286	100645485
1214237	100646153
75509	100633200
5795855	100649537
3385792	100647710
697085	100643680
554119	100645485
2752252	100646760
2020251	100646087
7546083	100650633
257278	100634859
8245859	100651469
10190447	100647745
2662998	100646722
350785	100645448
9901683	100647745
507968	100645711
2200716	100646680
1321029	100646680
603770	100645483
9943623	100653403
1607435	100646153
1334221	100646153
5813	100644648
4692046	100648135
98420	100645322
56306	100644648
1195024	100645962
1299030	100646153
1020541	100646153
949956	100646087
1514076	100646153
2797621	100646722
10449154	100653403
1123859	100646153
4569646	100648598
4569644	100648735
1205230	100646087
1476924	100646153
6239728	100649537
2696601	100633983
65944	100633200
4890990	100633200
4085582	100648389
3758370	100647915
309413	100633200
1274701	100633200
7280115	100650220
6030745	100649503
60048	100645091
490675	100645485
10433695	100647745
1129164	100646087
4842090	100513129
3995462	100647825
686461	100645485
764724	100645962
1171054	100646087
5279916	100649202
3719342	100647980
316836	100645335
911748	100645550
11936849	100656782
3778677	100647915
5745055	100649537
1092014	100646680
7176579	100648059
743572	100645335
8248465	100651469
1145770	100646153
1294490	100646153
8217770	100651469
6148469	100649597
2201714	100646680
454115	100645495
2722330	100646712
1227859	100643321
7167566	100644052
11344283	100656239
982600	100646153
2765090	100646872
4247495	100648598
3337441	100647057
5742937	100649537
7080164	100650220
5869674	100644067
97480	100644648
3469929	100647416
631012	100634859
63243	100633200
1586579	100646087
9040028	100651469
3693553	100647915
2759033	100637151
1134096	100646153
6200884	100649040
4869462	100649202
10086066	100653323
7788950	100650702
3695651	100647915
432066	100645483
2785816	100637136
587688	100645485
3787230	100647915
5103084	100648768
799560	100645483
6157845	100649537
6368158	100649537
4372864	100648735
9922520	100647745
9974263	100647712
11749825	100656595
11053066	100652966
5086358	100649040
864326	100537752
9088507	100647712
637646	100645485
3386208	100647416
12986012	100564704
2757110	100637151
2561233	100646343
1000532	100646153
8218908	100651469
728029	100645699
202078	100644648
863310	100645697
8846350	100651502
1070280	100646153
6730968	100649503
2664440	100646153
1579902	100634859
3732798	100647915
4220721	100637175
371115	100645428
950015	100646153
9657325	100647672
521658	100637151
5792059	100649646
1212028	100646153
3709862	100647915
1918991	100646680
8238351	100651469
2018109	100646680
1135453	100646087
5075158	100648768
5034018	100648768
2488612	100646680
3698468	100647915
1299812	100646153
3743484	100647915
750463	100644723
1830888	100646153
3706829	100637136
2664708	100646153
299569	100634859
12788238	100651182
322045	100645398
1518978	100646153
7644863	100646555
4041742	100647243
761448	100645485
1969269	100646087
993368	100646153
127433	100645205
9674509	100647672
302940	100645335
2247845	100646087
5195374	100649202
375610	100645365
4855763	100649040
3743437	100637151
3728281	100647915
722850	100645485
2979692	100646722
4194749	100640893
12072913	100657261
2111262	100646153
3075036	100646872
7621782	100650742
1643455	100646722
10671371	100654204
9037817	100651469
1608750	100646153
8212676	100651469
2926183	100646478
485412	100637151
1450781	100646087
5521591	100649202
10733940	100653785
7072969	100650220
1050021	100646153
494974	100634859
3697805	100647915
2724481	100646153
1073435	100646153
9921380	100653403
10901284	100653515
11938052	100657261
1426617	100646153
7066943	100650220
833718	100228236
2660117	100645682
1942765	100634859
9309769	100647712
3424543	100637151
8664232	100651397
3343060	100633200
8364564	100651469
245855	100645448
977238	100633200
1683898	100646153
2052613	100646087
4566011	100648768
4936391	100640893
464266	100645483
5328258	100649040
346824	100645428
1247984	100646087
7603011	100644067
10014222	100653403
9920836	100653403
2869154	100646872
8887	100633200
11690709	100656411
9482607	100651950
4850813	100649040
6500260	100649646
3818327	100647698
5068505	100649040
2702043	100646872
4568914	100648768
3870595	100647415
3668045	100647825
1478998	100646153
3716713	100647825
9008982	100651469
9008980	100651469
12418231	100652966
2754493	100646153
3455412	100647416
6157120	100649537
1805487	100646153
4167060	100648593
5036856	100649095
1966459	100645081
445234	100645485
10962354	100651182
1367052	100633200
2554801	100646722
3951396	100647825
2734798	100646722
104766	100633200
2369258	100646153
8255667	100642618
970881	100646153
53765	100633200
3309452	100633200
1235841	100646153
10640647	100654945
7448252	100650220
5184880	100649202
4643806	100648768
7569990	100650702
9111277	100651905
2045073	100646722
1556479	100646087
4257449	100648735
8210109	100651469
10827078	100654204
12962408	100658717
11129253	100655420
1746054	100633200
1096540	100646087
3760680	100647915
9495237	100651950
3771105	100647915
12697117	100658028
157689	100645322
659958	100646058
5724714	100648572
9106246	100647712
8209903	100651469
800563	100646080
1546381	100646087
10441969	100653986
10191399	100653597
4873167	100640893
1165993	100646153
1964822	100646087
10060350	100653403
11906010	100657261
865157	100633200
4096618	100647914
8207946	100651469
10964166	100654178
125652	100644648
1386111	100646153
1162752	100646153
4952205	100649040
3466412	100647416
325651	100638719
4112700	100647416
4112701	100647825
8284752	100651469
8203083	100651469
9955785	100653351
4385049	100648598
6121320	100649537
9516084	100652392
11962446	100642618
799579	100645854
576828	100645485
1006411	100646087
7118083	100650220
12993121	100658561
10040717	100653403
3317343	100647237
1012575	100637151
7583304	100646555
5425224	100648768
2656927	100646872
7591345	100650702
3510932	100637151
502880	100645495
2523343	100646301
1661614	100646087
4020693	100647825
3031874	100637151
3450040	100647232
1111759	100633200
3979534	100647914
151350	100642630
8202689	100651469
7565542	100649193
439440	100646058
946433	100646153
7571258	100651130
3732322	100647915
3762762	100647915
606744	100645485
2453287	100646058
1244173	100645962
144396	100637151
12398260	100651182
4044462	100610019
3881815	100647915
4554309	100648768
1170073	100645962
786039	100645483
7613683	100650702
9514776	100647712
1927620	100646680
2701004	100646872
1405874	100645398
516454	100645485
280959	100634859
11068219	100655181
8265513	100651469
11958517	100657261
9903796	100653403
1019235	100646153
10458446	100653403
1703128	100646153
4942534	100649260
1727011	100646087
3280298	100646872
3283804	100646656
1044201	100646680
77076	100637151
4117860	100649202
77119	100645303
5834	100633200
96441	100633200
4843363	100649087
1568935	100637151
1292454	100646153
5534318	100649202
61001	100635560
12965653	100658561
103259	100645098
4034	100637151
2790652	100646153
222508	100648768
8306230	100651469
2808664	100646722
1036292	100646120
3755255	100647416
967924	100636362
773146	100645448
4897428	100633200
499820	100633200
7068225	100650220
968122	100646087
4569668	100648735
4950787	100649260
706376	100637151
2770890	100637136
4941135	100649040
82350	100645335
2697397	100646872
1527692	100646153
4678712	100648768
4696497	100648768
8387528	100651469
260327	100633200
10457047	100653403
699536	100645485
3080447	100563922
2139235	100646153
9928631	100653403
10680008	100652966
11981623	100657261
7567304	100650220
2563723	100645981
3329141	100637136
7711932	100644052
9008648	100651469
9056410	100651469
4497292	100648768
722056	100644621
3161769	100646872
8226323	100651469
424189	100646637
1165419	100646153
7921692	100651130
405538	100645656
2723916	100646153
937977	100638132
2507250	100647243
7692860	100642630
4813765	100648768
7932781	100651099
8392137	100651469
518427	100634859
4687491	100633200
12798856	100658441
7598200	100650220
3760211	100647915
5009065	100648768
11913221	100657261
2626046	100647825
1815446	100646114
11068862	100651182
4858461	100648768
4893233	100649260
4778582	100648735
11904886	100657261
2640	100645169
7145320	100650220
8228431	100651469
11899813	100652966
7733756	100651099
1621883	100646087
8292213	100651469
629682	100645697
12467535	100657261
465652	100645485
10796674	100654339
3552854	100647806
9947816	100653403
9491231	100647712
3645899	100647710
1029704	100646087
8253429	100651469
12958489	100658561
2652603	100646722
5777600	100649040
3450677	100647416
9495911	100647745
5944440	100649537
11924138	100657261
3127647	100646153
2858965	100646722
1695221	100646656
3299690	100649048
4522897	100648768
9498091	100645575
6546902	100649537
10453168	100650231
1389725	100646153
4536425	100648768
4889517	100649040
8335226	100651469
4458960	100644621
4845165	100649048
3683227	100646997
1333101	100646153
814021	100646751
10951081	100654178
9944774	100653403
9241757	100650334
2675975	100646872
7771925	100650220
38007	100644648
585920	100645962
5516385	100649202
1020220	100646153
9089340	100651130
5013146	100649040
2667576	100646153
8299999	100651254
11911179	100657261
11911176	100657261
11057884	100651182
5032974	100648768
8256434	100651469
8551525	100647745
272114	100645335
272119	100637151
4172253	100633200
6604081	100649537
10011369	100653403
805707	100645144
1452271	100646087
7402583	100651015
306267	100637151
2884103	100646080
11949861	100657261
4891798	100648768
7570398	100650702
2193421	100646680
993306	100646722
4933399	100649260
218848	100644010
4564920	100648768
126374	100637151
2774657	100633200
3370201	100637151
5051270	100649202
5361068	100648510
4022590	100647825
11068667	100655420
5079509	100648768
2831019	100646153
1012968	100645940
3772757	100648031
1652657	100646087
9027959	100651469
971788	100646153
11064217	100651182
7165626	100650220
35004	100637151
953251	100646153
967834	100646153
78912	100645026
3406680	100647710
3782785	100647915
1070726	100645906
9628338	100647672
34717	100605440
11697870	100651182
11061532	100655420
5577623	100649040
9069280	100651469
1010525	100646722
1288785	100646087
1195725	100646087
4259717	100633200
378144	100576137
8250810	100651469
1820525	100646280
4678944	100648768
4568289	100648768
3739896	100647915
1603385	100646153
835029	100645483
12711794	100658012
326255	100645366
3568562	100647416
2697704	100646872
9010397	100651469
4591083	100648768
2832275	100637136
592845	100645485
12438159	100651182
1978984	100646087
11969940	100651182
11378198	100651182
10443723	100651182
5135074	100649202
7264203	100580791
5757849	100649537
4980788	100649260
2704718	100646722
3275134	100646087
458090	100637151
348051	100645428
4924266	100649202
3721804	100647915
24837	100644024
602851	100645485
2759228	100646722
2775265	100646722
1179235	100646153
8213126	100651469
908845	100644660
7349970	100650220
5711874	100640893
7849013	100651130
736003	100646004
4611934	100582665
8364542	100644067
1164510	100645962
951313	100646087
1332681	100646680
1379321	100646087
2723769	100633200
3407485	100647416
4519914	100648768
4060700	100648402
735929	100645483
5752235	100649889
4954504	100650266
5777291	100649503
8201278	100651469
1468864	100646087
2296452	100629187
4025921	100647915
530225	100637151
2770435	100637151
1786267	100646087
8222147	100651469
192494	100645169
2933712	100637136
10475039	100653298
1853361	100646153
973557	100645981
7064562	100650220
3601435	100647710
4673397	100648768
3397478	100647416
2951230	100646147
7145510	100650455
3752012	100647915
1466032	100646087
4052528	100647870
2699604	100646722
7135583	100646555
1157676	100646153
4291885	100644024
48397	100645026
4842912	100650279
1897777	100646087
10060113	100647745
5850921	100649537
8199118	100651469
3855431	100647915
4921986	100649260
2440503	100646087
5174436	100649040
9952811	100653403
4141057	100647914
4185657	100648593
9271172	100651950
2637208	100646087
5024456	100649040
2798899	100645575
186407	100644648
7569681	100646555
7069411	100650220
9045286	100647745
752320	100645940
6634178	100649503
1878202	100646153
9120662	100651469
6152398	100649537
5086037	100648768
84919	100645322
2730450	100633200
10435866	100648768
2432375	100646087
7702525	100650220
8215073	100651469
7079842	100650220
588697	100642618
1345538	100646087
171468	100644648
10730557	100654204
7691107	100650702
7584323	100650220
5829256	100649646
3317321	100647710
255559	100637151
2699370	100646722
1479740	100646087
231780	100645537
275336	100637151
814491	100644660
9473244	100651950
4574217	100640893
11243111	100655420
5772247	100649537
10158787	100653257
12379784	100651182
4935368	100649503
8349818	100651469
4985842	100649202
10642670	100652919
11964709	100657261
8257090	100651469
11343965	100656484
992551	100646153
4100872	100647825
788073	100645322
4889256	100649040
2820016	100637151
4945318	100649064
2659467	100646872
1168522	100646087
1179959	100637151
10620335	100653759
8602296	100651469
461007	100645495
9662820	100647712
5723014	100649040
114386	100643860
2857559	100646153
9010562	100651469
5084936	100646087
8526157	100648645
4863577	100648768
3445910	100633200
4549890	100648768
387669	100645365
1777376	100646153
980495	100634859
2782591	100633200
1327238	100646058
575578	100645485
9030272	100651469
4376941	100651779
11064006	100655291
1285234	100646087
9452393	100651950
11989267	100657261
4510840	100648768
4499623	100648595
572032	100637151
3837222	100647825
968723	100646680
7181821	100650010
1669665	100646153
4899354	100648768
3011299	100646872
10995959	100653515
9279556	100647745
4626956	100460797
2903959	100646087
7867682	100646555
11394725	100652966
999538	100646087
9994939	100653403
616515	100645338
5225872	100649040
4529208	100648768
5004178	100649040
3730916	100647915
296109	100637151
65908	100641370
2713565	100646722
603845	100645575
1033682	100636362
2421860	100646722
603843	100645537
5769449	100649537
9459014	100647745
4875177	100649040
2727380	100646153
1495696	100646153
3007693	100646872
1335941	100646087
546257	100645933
11974470	100657188
401428	100645456
9976302	100652703
7429698	100644067
311310	100646080
1497838	100645940
9314882	100653843
9282243	100651987
2738187	100646153
6071722	100650010
5070822	100648788
927930	100646905
8307168	100651469
11942572	100651182
2787297	100646722
6165804	100651469
1370526	100646087
16434	100637151
5395650	100649040
1515909	100645962
10922178	100654429
2654703	100646153
9061771	100651469
491490	100645697
994044	100646680
10999841	100654455
1092272	100646080
3752226	100637151
7114177	100649260
1291606	100646087
7203061	100644067
4183309	100640893
1032226	100646153
2930775	100646872
2589000	100646680
3312452	100637151
3394243	100645428
719605	100634859
8230867	100651469
3338387	100647710
5193076	100649202
5957536	100649537
939566	100646087
3323976	100647416
2748931	100646872
626770	100645826
185344	100645268
1096222	100646087
4562367	100648768
12379151	100651182
12802278	100657275
7597821	100649569
901762	100645925
11058199	100655420
4326747	100648453
3857471	100647825
2087285	100646153
9035763	100651469
264260	100637151
411133	100645428
2902590	100637151
3841427	100637136
6542271	100649646
8233514	100651469
7111678	100649503
11069516	100655420
1054977	100636362
945411	100633200
7130834	100648253
1067213	100646722
4354001	100648593
1179893	100646153
8702886	100651469
1029185	100646087
87052	100644648
10041618	100653403
5008879	100649260
11927799	100657261
11509035	100656361
11385101	100651182
4558094	100648735
4264537	100640893
1564583	100646087
712869	100652455
3750084	100647825
8262010	100651469
3333158	100637151
66902	100645322
10439628	100647745
2766131	100646153
250949	100633200
2670267	100636362
1244705	100636362
890803	100645940
8294797	100651469
137355	100645209
2034988	100646153
1748110	100635560
3765761	100647243
4017530	100647825
2008724	100646087
10624602	100654204
5963590	100649537
11056156	100655420
48827	100633200
6301125	100649537
738726	100645485
15429	100637151
3359844	100637136
9789258	100652686
1561603	100646153
174460	100637151
1027854	100646153
8446089	100651469
3911884	100648366
1419908	100646153
10903977	100651182
3468531	100647710
8239441	100651644
1284887	100646680
3426816	100633200
2360662	100646087
12812509	100658504
1448528	100637151
8220115	100651469
3737073	100641943
2767268	100646722
8781731	100651441
782683	100625399
3379307	100633200
595320	100637151
7574209	100650220
3738703	100647915
3063628	100646872
4881489	100649040
838031	100639149
127041	100643946
4908497	100649040
5426316	100649040
9686656	100653019
9706635	100455534
261758	100645335
2687497	100646872
5183247	100649064
10625555	100654365
588408	100646080
1557411	100646087
4218655	100640893
3364385	100646872
2055063	100645940
2832525	100646722
11454398	100656057
1283737	100646153
3677187	100647416
8237519	100651469
10164832	100653011
1351699	100646087
3511971	100647785
4932212	100633200
8647842	100651469
3355933	100637151
8351723	100642684
308994	100633200
11542272	100656239
1819170	100646087
5409204	100649260
8421924	100651469
10701774	100655042
6118959	100649503
532611	100645485
9663271	100647672
11900069	100657261
10675176	100652919
1078758	100633200
320735	100645428
327102	100645428
9267186	100647672
2796706	100646153
1082835	100646680
7606248	100650989
4623340	100648768
281087	100645335
3316015	100647416
3531170	100647416
547444	100645474
8267733	100651469
7339804	100650220
3622656	100647806
2828452	100646722
14097	100644648
57482	100644024
251252	100448882
218138	100641384
254378	100637151
4521993	100648768
12684202	100651182
1932040	100646153
10998581	100651182
1906421	100646087
3781947	100637136
6139912	100649040
694187	100645448
87268	100644788
62810	100644648
501543	100645485
10667147	100651182
3215575	100646872
4970354	100649260
5739389	100649646
12988703	100656987
2385423	100646722
2024859	100646680
6478858	100649537
1548024	100646153
6158701	100649537
2715791	100646722
3943551	100647825
9130761	100651469
2719531	100646722
9822342	100653465
1162241	100646153
10466	100645322
850200	100646058
2402940	100646087
3056261	100646722
2067880	100646147
7334063	100650220
11981314	100657253
3472118	100637151
5484841	100649040
1656700	100646153
584967	100646308
33021	100641384
1020293	100646446
900282	100645428
5790912	100640893
983160	100646722
930157	100645776
10285630	100652586
2860322	100633200
6605529	100649537
5909953	100645359
10908993	100655181
1854644	100645537
3705821	100646087
955562	100646087
255200	100645448
255203	100637151
3389075	100647710
7584693	100650220
543111	100637151
333674	100645098
2699356	100636362
9766425	100647672
115500	100644648
9926638	100651876
1147513	100646153
2945251	100646147
2747838	100633200
8974562	100651469
137727	100645205
1380273	100646153
496266	100645485
4881250	100633200
1278224	100646087
12959880	100657489
207098	100644851
645479	100645485
3078552	100646080
9460745	100647712
12693359	100653955
1000637	100646153
263545	100645338
7944873	100646555
2283556	100646087
5205725	100649202
11977404	100570606
5776680	100649537
7637395	100650220
9939896	100653403
4172029	100648593
11414566	100656468
8258495	100651469
5482650	100649064
1584227	100646680
7082929	100646555
38277	100253588
2668641	100646872
605693	100645485
7829280	100650220
9371726	100647745
11405260	100656239
2664157	100637136
4855394	100648994
1126234	100646153
4409342	100648598
8432724	100651469
11298388	100655938
32967	100644619
462261	100645485
1165838	100646153
3847321	100648031
10995976	100653515
3365462	100637151
4028182	100647915
1577619	100646087
1157825	100646153
3321277	100637151
5887340	100649537
2891444	100637151
1268898	100646058
4553289	100472745
2046760	100646087
2310716	100646153
4530999	100648768
1545336	100646153
4915260	100648768
6670388	100649503
504304	100645485
6166851	100649537
11436219	100656239
4180438	100648593
7256043	100650220
2498245	100646087
3944340	100647915
9439013	100651950
1908341	100646153
2675669	100646722
3593886	100647575
9975688	100653403
7653840	100651130
1282073	100646153
493458	100645485
744694	100645699
807075	100645485
1164968	100646153
1013506	100646153
4104280	100647914
7282324	100650220
2681524	100646872
2681520	100646872
1010314	100646680
2213752	100646153
1199143	100646463
9700855	100651411
448695	100645485
3540622	100647825
1512890	100646153
2971828	100646722
4172062	100640893
326449	100644731
941904	100646153
3479935	100647416
1482664	100646087
17321	100644648
3712223	100647915
4084435	100647825
3697127	100647915
5735525	100649040
2166912	100646153
618798	100645485
11913910	100657261
5794000	100649889
9906906	100653403
4736548	100648796
7985995	100650702
4150686	100647914
5101422	100649202
249561	100634859
3548779	100647825
2712947	100637151
12394745	100658012
5949418	100645359
4241280	100647369
6514508	100649646
10430470	100653785
10430473	100653403
9677373	100652773
125575	100642684
658987	100644693
1504729	100646087
665936	100645448
10432182	100653403
1618229	100633200
1558609	100646680
5795436	100649040
8278617	100651469
6137960	100649646
703591	100645474
1045776	100646087
2476361	100646087
2963499	100633200
9038290	100651469
12954378	100658561
2031795	100645940
7623899	100644052
4502374	100648557
2107636	100646153
5715684	100640893
875356	100645962
11428261	100656239
3829168	100647825
658187	100645940
3312300	100637151
10178381	100653403
5407591	100649260
440129	100645697
9532307	100652418
1368903	100646087
5346417	100649202
1654915	100646087
7979008	100650702
1048147	100646722
4618460	100648768
980910	100646087
6275262	100649537
5211432	100649202
8222408	100651469
1855473	100646680
6009629	100649537
11057325	100655420
8304443	100642618
479507	100645485
4754474	100648768
9012576	100651469
3960435	100647825
4322560	100648402
7100868	100646555
3355981	100633200
12708726	100656762
3702327	100637151
270809	100645448
9271529	100651950
4156749	100647914
1087151	100646087
3916086	100647825
4233478	100648366
4528599	100648768
11251679	100655244
4989028	100649040
1420967	100633200
136645	100648251
3795348	100647915
10623090	100651950
1162476	100637151
1144050	100633200
4602720	100648768
1776740	100642744
4661894	100648768
1119896	100646087
3719303	100647980
1017992	100646087
372995	100644146
11904689	100657261
10436980	100651182
7746138	100646555
5823852	100649646
3499652	100647710
79662	100637151
1284538	100646680
2875060	100646905
6126140	100649503
2570868	100646404
4963266	100649260
8354730	100651469
7166892	100650220
9288019	100647672
8368794	100651397
7578245	100650702
4178421	100633200
8123334	100651212
13056956	100658561
5510105	100649040
3317848	100647416
5831007	100649537
1163982	100634859
5966893	100649503
5891573	100648799
177693	100644648
2137266	100646153
829945	100645335
3428979	100637151
229974	100648799
8540937	100651469
9635379	100647712
1154344	100646153
3600123	100642596
107212	100645303
3749201	100646153
7851848	100650702
1237193	100646153
11496479	100656239
10994613	100654455
12382641	100657261
1533452	100646153
7727624	100650702
3739566	100647915
7727629	100646555
4548423	100648768
77157	100634859
3806840	100647825
8201625	100651469
4299434	100648593
9227860	100647712
8195185	100651469
7684581	100650702
309801	100633200
1154692	100646153
5084745	100649040
11436684	100656239
11948377	100657253
513959	100645485
2889040	100637151
1098969	100646087
1374143	100646087
2110843	100634859
9036655	100651469
7690495	100644052
1217461	100646153
484706	100645335
3092601	100646722
852307	100645940
1781799	100646153
7293535	100644052
2671834	100646153
1821161	100646680
436805	100633200
4039541	100648402
581814	100645495
687797	100645485
1893898	100646087
5609416	100649202
3369909	100646153
586096	100646087
754588	100645483
9014833	100651469
962208	100646680
10944232	100652586
8291071	100651469
4897733	100633200
4553947	100648768
3379558	100633200
3873421	100633200
1492300	100646087
4182773	100633200
2285755	100646680
271825	100645303
5130829	100649040
457857	100646087
2836429	100646722
6114332	100644052
139167	100634859
12990461	100658561
885087	100648331
3810640	100647915
2327784	100646680
9667408	100651330
45237	100644648
3124095	100646722
1976697	100646153
3882699	100647243
271137	100634859
3448834	100647427
2886338	100646153
3145278	100646153
9914668	100653351
12383699	100654434
2666040	100646722
2762337	100646722
4906435	100421852
1739464	100646087
7061171	100650237
4877806	100648768
42607	100637151
512159	100645485
4249983	100648735
4165701	100637175
5819031	100649040
9664	100644648
9909129	100653403
480288	100633200
4640372	100648735
4191982	100640893
5151173	100649202
10432646	100653403
2902987	100633200
9313792	100651950
6072397	100637175
3194530	100637136
9018448	100651469
6063824	100649646
3019675	100647125
8225378	100651469
3709165	100647915
5828748	100649646
1552243	100646087
4554718	100648768
5717669	100649646
1551037	100645962
8586024	100651469
1634597	100646087
9231736	100651847
2731899	100646153
8677154	100651130
1233170	100637151
8318214	100505326
7594445	100650702
8241859	100651469
421955	100648135
169724	100645026
1761135	100646153
12374142	100653955
3386632	100647416
9051545	100651469
11396604	100653515
2692454	100637136
7610543	100650702
1159092	100646153
2811425	100646872
11924324	100657261
2291153	100645962
8302667	100651469
3945507	100647825
4518202	100648768
5027502	100648968
600443	100645398
1144188	100646722
985796	100646153
8990883	100651212
4807623	100648768
4097507	100647825
7165215	100650220
9319278	100651950
2704585	100637151
9939876	100653403
7116258	100646555
5815046	100649646
4102293	100647825
4541145	100648768
10723613	100654455
1867450	100645962
3860363	100646153
6111710	100649503
4600937	100648768
4480608	100648366
1469169	100646087
8250446	100651469
1044269	100633200
1074470	100646087
4281713	100633200
956264	100646153
5836079	100649503
3218908	100646153
10126174	100653403
1213710	100646297
7620151	100646555
1100170	100624605
643447	100633200
318378	100576137
785451	100646080
1344235	100646153
10621023	100654204
4587111	100648768
11053287	100654603
1308837	100646087
2008119	100646153
1160111	100646153
3412995	100647113
1160116	100636362
1648814	100646722
845963	100645485
8212170	100651469
10022088	100647745
738914	100645485
9740285	100652418
624908	100645485
551344	100633200
2642781	100646087
11350775	100656239
6208966	100649537
5300695	100649202
3884200	100647915
7773244	100650830
7074167	100650220
8231537	100651469
4696384	100648768
311357	100634859
1607789	100646087
117479	100643946
933182	100645962
1422057	100646087
286360	100634859
1262118	100646087
4852812	100640893
1077924	100646153
951851	100646087
2662922	100646872
8542579	100646555
9635038	100357517
4092375	100647825
7157696	100650220
1308764	100646087
1058717	100646153
